Goal_Position_X, Goal_Position_Y, Goal_Position_Z, Effector_Position_X, Effector_Position_Y, Effector_Position_Z
-73.07907250335292, 72.58408339332865, 7.0, -67.99854086358633, 50.24238217130071, 7.9419427843233965
-72.7152401120496, 72.94856993421443, 7.0, -67.73092765614672, 50.38127865732798, 7.964971432959477
-72.34958984353072, 73.31123276465125, 7.0, -67.46359922531589, 50.51829154215267, 7.988018758711565
-71.98213083903397, 73.67206281808726, 7.0, -67.19656319167657, 50.653434571920165, 8.011082868474263
-71.6128722850153, 74.0310510737899, 7.0, -66.9298269707804, 50.78672142561512, 8.034161900115926
-71.24182341291935, 74.38818855707146, 7.0, -66.66339777701945, 50.91816571300565, 8.057254022106505
-70.86899349894857, 74.74346633951349, 7.0, -66.39728262763974, 51.04778097267425, 8.080357433159909
-70.49439186383141, 75.09687553918991, 7.0, -66.13148834655627, 51.17558067015712, 8.103470361855688
-70.11802787258922, 75.44840732088915, 7.0, -65.86602156829346, 51.301578196164925, 8.126591066274887
-69.73991093430223, 75.79805289633495, 7.0, -65.60088874170422, 51.42578686490802, 8.149717833614131
-69.36005050187414, 76.14580352440618, 7.0, -65.33609613386365, 51.54821991249506, 8.172848979820182
-68.978456071796, 76.49165051135522, 7.0, -65.07164983364642, 51.668890495440095, 8.195982849194714
-68.5951371839087, 76.83558521102539, 7.0, -64.80755575560846, 51.7878116892289, 8.21911781403183
-68.21010342116448, 77.17759902506715, 7.0, -64.54381964341495, 51.904996486992715, 8.242252274213293
-67.82336440938731, 77.51768340315294, 7.0, -64.2804470736498, 52.02045779824526, 8.265384656850127
-67.43492981703237, 77.85582984319105, 7.0, -64.01744345920828, 52.1342084477025, 8.28851341587286
-67.04480935494425, 78.19202989153804, 7.0, -63.75481405290121, 52.24626117418552, 8.311637031670582
-66.65301277611417, 78.52627514321026, 7.0, -63.49256395092051, 52.35662862957988, 8.334754010689274
-66.25954987543619, 78.8585572420938, 7.0, -63.23069809615741, 52.46532337788949, 8.357862885055301
-65.86443048946235, 79.1888678811535, 7.0, -62.96922128176844, 52.572357894337806, 8.380962212195486
-65.46766449615669, 79.51719880264058, 7.0, -62.7081381542692, 52.67774456454866, 8.404050574441012
-65.06926181464841, 79.84354179829911, 7.0, -62.44745321702824, 52.78149568379569, 8.427126578662394
-64.66923240498379, 80.16788870957122, 7.0, -62.18717083332648, 52.88362345630201, 8.450188855872302
-64.26758626787722, 80.49023142780098, 7.0, -61.9272952296959, 52.984139994614935, 8.4732360608616
-63.864333444461224, 80.81056189443724, 7.0, -61.66783049892038, 53.08305731902753, 8.496266871805277
-63.45948401603538, 81.12887210123502, 7.0, -61.40878060324479, 53.180387357071815, 8.519279989902786
-63.05304810381432, 81.44515409045573, 7.0, -61.15014937732196, 53.27614194305377, 8.542274138987779
-62.64503586867467, 81.75939995506612, 7.0, -60.89194053130487, 53.37033281765375, 8.565248065171286
-62.235457510901064, 82.0716018389359, 7.0, -60.63415765367356, 53.46297162757092, 8.588200536455973
-61.824323269931114, 82.3817519370343, 7.0, -60.37680421430854, 53.55406992522633, 8.611130342387911
-61.41164342409943, 82.68984249562497, 7.0, -60.119883567172, 53.64363916849734, 8.634036293667787
-60.99742829038066, 82.99586581246001, 7.0, -59.86339895320966, 53.731690720529286, 8.65691722181185
-60.58168822413158, 83.29981423697244, 7.0, -59.60735350318123, 53.818235849561376, 8.679771978778358
-60.16443361883219, 83.60168017046747, 7.0, -59.351750240125874, 53.90328572880847, 8.702599436609054
-59.745674905825894, 83.90145606631249, 7.0, -59.09659208242819, 53.986851436408145, 8.725398487095573
-59.325422554058704, 84.19913443012572, 7.0, -58.841881845971024, 54.06894395534724, 8.748168041393257
-58.90368706981751, 84.49470781996358, 7.0, -58.58762224720734, 54.14957417351796, 8.770907029720657
-58.48047899646748, 84.78816884650668, 7.0, -58.333815905224576, 54.228752883704665, 8.793614400962284
-58.0558089141884, 85.07951017324467, 7.0, -58.080465344644644, 54.306490783719475, 8.816289122383289
-57.629687439710196, 85.36872451665954, 7.0, -57.82757299774194, 54.38279847646645, 8.83893017923856
-57.20212522604755, 85.65580464640779, 7.0, -57.57514120706554, 54.45768647013005, 8.861536574488358
-56.77313296223352, 85.94074338550111, 7.0, -57.32317222766563, 54.53116517832887, 8.884107328426014
-56.34272137305236, 86.22353361048587, 7.0, -57.071668229491955, 54.60324492034215, 8.906641478386945
-55.9109012187714, 86.50416825162118, 7.0, -56.82063129959535, 54.67393592133986, 8.929138078393658
-55.477683294871994, 86.78264029305562, 7.0, -56.57006344440367, 54.74324831266219, 8.951596198867684
-55.04307843177968, 87.05894277300266, 7.0, -56.31996659185632, 54.81119213210981, 8.974014926284235
-54.6070974945934, 87.33306878391467, 7.0, -56.07034259365106, 54.877777324276416, 8.996393362892517
-54.16975138281387, 87.60501147265569, 7.0, -55.821193227163874, 54.94301374087606, 9.018730626370155
-53.7310510300711, 87.87476404067264, 7.0, -55.5725201977749, 55.0069111411521, 9.041025849566433
-53.29100740385108, 88.14231974416539, 7.0, -55.324325140538356, 55.06947919221926, 9.063278180144145
-52.84963150522154, 88.40767189425527, 7.0, -55.076609622613745, 55.1307274695535, 9.085486780354808
-52.40693436855694, 88.67081385715237, 7.0, -54.82937514466628, 55.190665457334944, 9.107650826660565
-51.962927061262654, 88.9317390543213, 7.0, -54.58262314335491, 55.24930254901964, 9.12976950954682
-51.517620683498244, 89.19044096264574, 7.0, -54.33635499264409, 55.306648047696925, 9.151842033125952
-51.07102636789995, 89.44691311459144, 7.0, -54.09057200610505, 55.3627111666943, 9.173867614974286
-51.517620683498244, 89.19044096264574, 7.0, -53.845275438334866, 55.417501029997396, 9.19584548573722
-51.962927061262654, 88.9317390543213, 7.0, -54.43430684380394, 55.544015155896425, 9.236936998047433
-52.40693436855694, 88.67081385715237, 7.0, -54.32605042968062, 55.43232317372099, 9.183030344375071
-52.84963150522154, 88.40767189425527, 7.0, -54.87317255416693, 55.46557277416581, 9.205348995569768
-53.29100740385108, 88.14231974416539, 7.0, -54.84135382397062, 55.34275092947167, 9.140087992504577
-53.7310510300711, 87.87476404067264, 7.0, -55.33710394248721, 55.344450145312265, 9.162225470691512
-54.16975138281387, 87.60501147265569, 7.0, -55.36255042523492, 55.230262986848906, 9.095334358955041
-54.6070974945934, 87.33306878391467, 7.0, -55.81013065169229, 55.21288949408475, 9.117288121464405
-55.04307843177968, 87.05894277300266, 7.0, -55.88302787695467, 55.108234304564945, 9.051065533312087
-55.477683294871994, 86.78264029305562, 7.0, -56.289435138000464, 55.07626574656859, 9.07176392948887
-55.9109012187714, 86.50416825162118, 7.0, -56.4018646240297, 54.97908448444784, 9.007157101289355
-56.34272137305236, 86.22353361048587, 7.0, -56.774303546231714, 54.93526045998281, 9.02585174156774
-56.77313296223352, 85.94074338550111, 7.0, -56.9191807344161, 54.84331321574432, 8.963398849411638
-57.20212522604755, 85.65580464640779, 7.0, -57.26428818735261, 54.7897493046012, 8.97962539287691
-57.629687439710196, 85.36872451665954, 7.0, -57.435330036476344, 54.701088297572944, 8.91967671187653
-58.0558089141884, 85.07951017324467, 7.0, -57.75893429376263, 54.63948076897559, 8.933133892383438
-58.48047899646748, 84.78816884650668, 7.0, -57.95073340363261, 54.55251184077079, 8.875933472975028
-58.90368706981751, 84.49470781996358, 7.0, -58.25777073634889, 54.48419789542153, 8.886415813250546
-59.325422554058704, 84.19913443012572, 7.0, -58.46581904622185, 54.39765872196037, 8.832135646864392
-59.745674905825894, 83.90145606631249, 7.0, -58.76033876214447, 54.323662811760755, 8.83950664853745
-60.16443361883219, 83.60168017046747, 7.0, -58.980987160826714, 54.23657894752736, 8.788257270970144
-60.58168822413158, 83.29981423697244, 7.0, -59.266217874310485, 54.15766225890284, 8.792443255542302
-60.99742829038066, 82.99586581246001, 7.0, -59.49658787266121, 54.06929675929337, 8.744273447121873
-61.41164342409943, 82.68984249562497, 7.0, -59.77504154436201, 53.986007637413515, 8.745265182759459
-61.824323269931114, 82.3817519370343, 7.0, -60.01291044774467, 53.895811460564396, 8.700158937945563
-62.235457510901064, 82.0716018389359, 7.0, -60.28650285975142, 53.808532550618644, 8.698013677356359
-62.64503586867467, 81.75939995506612, 7.0, -60.53018164196787, 53.71609998108772, 8.655889276035065
-63.05304810381432, 81.44515409045573, 7.0, -60.8003523977276, 53.62508912377801, 8.650729467863215
-63.45948401603538, 81.12887210123502, 7.0, -61.048570412571394, 53.53012039112735, 8.61144288957426
-63.864333444461224, 80.81056189443724, 7.0, -61.316391180747964, 53.435543968307556, 8.603450254560252
-64.26758626787722, 80.49023142780098, 7.0, -61.568196177598885, 53.33781561775962, 8.566803304941537
-64.66923240498379, 80.16788870957122, 7.0, -61.834461344436754, 53.239774381872735, 8.556208558665924
-65.06926181464841, 79.84354179829911, 7.0, -62.08913827412785, 53.139116852455146, 8.521960858444066
-65.46766449615669, 79.51719880264058, 7.0, -62.35443652911472, 53.037665116135976, 8.509030303639957
-65.86443048946235, 79.1888678811535, 7.0, -62.61144497046375, 52.933946387343916, 8.476913634975338
-66.25954987543619, 78.8585572420938, 7.0, -62.876213269416425, 52.82910583089503, 8.461934265554948
-66.65301277611417, 78.52627514321026, 7.0, -63.13514110577156, 52.7222198123549, 8.431667573341969
-67.04480935494425, 78.19202989153804, 7.0, -63.399703988904534, 52.61398920747573, 8.414932348207252
-67.43492981703237, 77.85582984319105, 7.0, -63.66023402105464, 52.50384762851151, 8.386235837264236
-67.82336440938731, 77.51768340315294, 7.0, -63.92483170782589, 52.392209615704196, 8.368030517641778
-68.21010342116448, 77.17759902506715, 7.0, -64.18671784724447, 52.278736390615165, 8.340637647335
-68.5951371839087, 76.83558521102539, 7.0, -64.45152626686546, 52.16366220361552, 8.321230168706846
-68.978456071796, 76.49165051135522, 7.0, -64.714576432849, 52.04678950356242, 8.294896807747033
-69.36005050187414, 76.14580352440618, 7.0, -64.97972173269248, 51.9282422879569, 8.274529685318406
-69.73991093430223, 75.79805289633495, 7.0, -65.24378526388534, 51.80790778075001, 8.249040153425668
-70.11802787258922, 75.44840732088915, 7.0, -65.50935463589306, 51.68584494856556, 8.227925983813812
-70.49439186383141, 75.09687553918991, 7.0, -65.77431270407189, 51.56198984658715, 8.20309610275878
-70.86899349894857, 74.74346633951349, 7.0, -66.04036274473566, 51.43636475816247, 8.181415880258594
-71.24182341291935, 74.38818855707146, 7.0, -66.30612081261734, 51.30893243900918, 8.157093443943225
-71.6128722850153, 74.0310510737899, 7.0, -66.57268415878427, 51.17969560331685, 8.134997183401964
-71.98213083903397, 73.67206281808726, 7.0, -66.83916591538708, 51.04863064699185, 8.111060422473239
-72.34958984353072, 73.31123276465125, 7.0, -67.10625658386999, 50.91573056993073, 8.088669473289341
-72.7152401120496, 72.94856993421443, 7.0, -67.37339903437035, 50.78097810412348, 8.065024143811083
-73.07907250335292, 72.58408339332865, 7.0, -67.64101671216284, 50.644361877493665, 8.042434573323142
-73.44107792164986, 72.21778225413844, 7.0, -67.9087662291713, 50.505867150889365, 8.019010264707187
-73.8012473168238, 71.84967567415323, 7.0, -68.17689967196742, 50.36548085234134, 7.996296756696841
-74.15957168465864, 71.47977285601833, 7.0, -68.4452088723551, 50.223188974181056, 7.973042921271253
-74.51604206706385, 71.10808304728494, 7.0, -68.71383853494672, 50.078977933136, 7.95026274622786
-74.8706495522984, 70.7346155401789, 7.0, -68.98266386527165, 49.93283373049016, 7.9271448308070145
-75.22338527519368, 70.35937967136846, 7.0, -69.25176387832633, 49.78474270303855, 7.904341571556933
-75.57424041737494, 69.98238482173076, 7.0, -69.52106379539217, 49.634690658333504, 7.881337504759482
-75.92320620748193, 69.60364041611744, 7.0, -69.79060340149226, 49.4826639438948, 7.858544343015626
-76.27027392138805, 69.22315592311892, 7.0, -70.0603370368623, 49.32864818476541, 7.835641518207007
-76.61543488241855, 68.84094085482768, 7.0, -70.33028159463723, 49.17262970841277, 7.812883990893829
-76.95868046156738, 68.45700476660052, 7.0, -70.60040779831922, 49.014594030148515, 7.790076793476281
-77.30000207771293, 68.07135725681968, 7.0, -70.87071945457625, 48.85452740707921, 7.767375005856459
-77.63939119783257, 67.68400796665279, 7.0, -71.14119612447709, 48.69241531457305, 7.744662868587788
-77.97683933721598, 67.29496657981194, 7.0, -71.41183424085605, 48.52824390738069, 7.722033203454301
-78.31233805967724, 66.90424282231155, 7.0, -71.68261785943096, 48.36199866853784, 7.699419133250657
-78.6458789777658, 66.51184646222517, 7.0, -71.95353926452722, 48.19366564364077, 7.676875524730374
-78.97745375297605, 66.11778730944141, 7.0, -72.22458457998233, 48.02323034976806, 7.65436502477198
-79.30705409595585, 65.72207521541854, 7.0, -72.49574370200085, 47.85067873648579, 7.631919876617887
-79.63467176671385, 65.3247200729383, 7.0, -72.76700350681818, 47.67599636745298, 7.609520183164872
-79.9602985748253, 64.92573181585858, 7.0, -73.0383524275062, 47.49916912139564, 7.587185010258877
-80.28392637963698, 64.525120418865, 7.0, -73.30977740007529, 47.320182614778155, 7.564904568999893
-80.60554709047062, 64.12289589722162, 7.0, -73.58126585893213, 47.139022686181114, 7.542690432228248
-80.92515266682521, 63.71906830652055, 7.0, -73.85280444473851, 46.95567501027531, 7.520538549705851
-81.24273511857798, 63.31364774243051, 7.0, -74.12437981294845, 46.77012541749046, 7.498456342328675
-81.55828650618416, 62.9066443404445, 7.0, -74.39597813004606, 46.58235964836285, 7.476442960639971
-81.87179894087552, 62.498068275626366, 7.0, -74.6675853669196, 46.392363556452345, 7.454503591573715
-82.1832645848575, 62.08792976235644, 7.0, -74.93918712574633, 46.20012295937456, 7.432639146826119
-82.49267565150524, 61.67623905407619, 7.0, -75.21076872592805, 46.00562376369743, 7.410853654679823
-82.80002440555819, 61.263006443031905, 7.0, -75.48231515774621, 45.80885187916921, 7.389148990402479
-83.10530316331348, 60.848242260017315, 7.0, -75.75381109380156, 45.60979329400514, 7.367528612342344
-83.4085042928181, 60.431956874115414, 7.0, -76.02524088453471, 45.40843402860016, 7.34599492775259
-83.70962021405958, 60.01416069243915, 7.0, -76.2965885480869, 45.2047601807212, 7.324551139691705
-84.00864339915559, 59.59486415987129, 7.0, -76.56783777571795, 44.99875790291025, 7.3031999592420656
-84.30556637254206, 59.17407775880335, 7.0, -76.83897191876366, 44.79041343018695, 7.281944498232959
-84.60038171116013, 58.751812008873415, 7.0, -77.10997399365358, 44.5797130712088, 7.260787653640713
-84.89308204464169, 58.32807746670324, 7.0, -77.38082667120706, 44.366643226237315, 7.239732529382767
-85.18366005549363, 57.90288472563432, 7.0, -77.6515122790348, 44.151190386083485, 7.218782148585135
-85.47210847928085, 57.47624441546304, 7.0, -77.92201279374407, 43.933341144907146, 7.197939648294058
-85.75842010480774, 57.048167202174916, 7.0, -78.19230984108668, 43.71308220348365, 7.177208147946801
-86.04258777429861, 56.618663787677995, 7.0, -78.46238469039596, 43.49040037942085, 7.156590837109508
-86.32460438357649, 56.18774490953527, 7.0, -78.73221825328953, 43.26528261283279, 7.136090916612266
-86.60446288224085, 55.75542134069625, 7.0, -79.00179107955117, 43.037715975409924, 7.1157116370531375
-86.8821562738438, 55.32170388922765, 7.0, -79.27108335518726, 42.80768767742376, 7.095456272926088
-87.15767761606502, 54.88660339804314, 7.0, -79.54007489915759, 42.57518507640963, 7.075328138974412
-87.43102002088528, 54.450130744632354, 7.0, -79.80874516121145, 42.34019568498949, 7.055330578921585
-87.70217665475872, 54.01229684078889, 7.0, -80.07707321924438, 42.1027071795072, 7.035466972076934
-87.97114073878362, 53.573112632337555, 7.0, -80.3450377771437, 41.86270740840599, 7.015740728349386
-88.23790554887186, 53.13258909886068, 7.0, -80.61261716257687, 41.62018440102258, 6.9961552906395195
-88.5024644159171, 52.69073725342364, 7.0, -80.87978932508899, 41.37512637634258, 6.976714132471365
-88.76481072596145, 52.24756814229958, 7.0, -81.14653183418706, 41.12752175206175, 6.957420758575634
-89.02493792036083, 51.80309284469319, 7.0, -81.4128218777881, 40.87735915365202, 6.938278703559952
-89.28283949594889, 51.35732247246375, 7.0, -81.67863626062486, 40.62462742369985, 6.919291531707884
-89.5385090051997, 50.910268169847356, 7.0, -81.94395140304438, 40.369315631268535, 6.900462836020691
-89.79194005638884, 50.46194111317829, 7.0, -82.20874333980859, 40.11141308148947, 6.881796237655635
-90.04312631375323, 50.012352510609624, 7.0, -82.47298771919813, 39.85090932523798, 6.863295385061112
-90.29206149764953, 49.561513601833, 7.0, -82.73665980228856, 39.587794168946736, 6.84496395323111
-90.53873938471106, 49.109435657797654, 7.0, -82.9997344624127, 39.32205768455478, 6.826805642818987
-90.78315380800358, 48.656129980428645, 7.0, -83.26218618485117, 39.053690219576964, 6.808824179269948
-91.02529865717915, 48.2016079023443, 7.0, -83.52398906675697, 38.78268240727596, 6.791023311876039
-91.26516787862919, 47.74588078657289, 7.0, -83.78511681725846, 38.50902517697772, 6.773406812806879
-91.50275547563565, 47.288960026268576, 7.0, -84.0455427578808, 38.23270976444457, 6.75597847608824
-91.73805550852101, 46.83085704442658, 7.0, -84.30523982309006, 37.953727722416346, 6.738742116538016
-91.97106209479666, 46.37158329359757, 7.0, -84.56418056122006, 37.67207093117294, 6.721701568663239
-92.20176940931009, 45.911150255601406, 7.0, -84.82233713551436, 37.38773160926314, 6.704860685503725
-92.43017168439046, 45.44956944124006, 7.0, -85.07968132554771, 37.100702324253994, 6.688223337439852
-92.6562632099928, 44.986852390009844, 7.0, -85.3361845288469, 36.810976003587896, 6.671793410949434
-92.88003833384073, 44.52301066981294, 7.0, -85.5918177627949, 36.51854594551188, 6.6555748073215915
-93.1014914615678, 44.0580558766682, 7.0, -85.84655166683861, 36.22340583005258, 6.6395714413258995
-93.32061705685739, 43.59199963442122, 7.0, -86.10035650493833, 35.92554973007571, 6.6237872398346
-93.53740964158098, 43.1248535944538, 7.0, -86.35320216837239, 35.62497212235213, 6.608226140402477
-93.75186379593526, 42.65662943539261, 7.0, -86.60505817878156, 35.32166789869833, 6.592892089797742
-93.96397415857756, 42.18733886281723, 7.0, -86.85589369154613, 35.015632377134246, 6.577789042490382
-94.17373542675985, 41.71699360896753, 7.0, -87.1056774994734, 34.70686131305949, 6.562920959096218
-94.38114235646134, 41.24560543245036, 7.0, -87.3543780367903, 34.39535091044909, 6.548291804773573
-94.5861897625196, 40.7731861179456, 7.0, -87.60196338343633, 34.08109783307283, 6.53390554757717
-94.78887251876017, 40.29974747591148, 7.0, -87.84840126976782, 33.76409921563941, 6.5197661567724445
-94.98918555812467, 39.825301342289414, 7.0, -88.09365908145399, 33.444352675027226, 6.505877601095479
-95.18712387279757, 39.34985957820802, 7.0, -88.33770386484888, 33.12185632139138, 6.492243846984181
-95.38268251433132, 38.87343406968664, 7.0, -88.58050233258669, 32.79660876931257, 6.478868856753808
-95.57585659377006, 38.39603672733818, 7.0, -88.8220208696031, 32.468609148843385, 6.465756586743541
-95.76664128177184, 37.91767948607132, 7.0, -89.06222553945872, 32.13785711652327, 6.452910985410746
-95.95503180872943, 37.438374304792184, 7.0, -89.30108209102312, 31.804352866321775, 6.440335991394856
-96.14102346488944, 36.95813316610535, 7.0, -89.53855596551479, 31.468097140496727, 6.428035531535538
-96.32461160047019, 36.47696807601426, 7.0, -89.774612303888, 31.12909124036868, 6.416013518857748
-96.50579162577782, 35.99489106362111, 7.0, -90.00921595460531, 30.78733703696523, 6.404273850518508
-96.68455901132116, 35.51191418082611, 7.0, -90.24233148170966, 30.442836981604373, 6.392820405714698
-96.86090928792484, 35.02804950202616, 7.0, -90.47392317335047, 30.09559411626779, 6.3816570435648305
-97.03483804684117, 34.54330912381303, 7.0, -90.70395505056439, 29.74561208392663, 6.3707876009466595
-97.20634093986023, 34.05770516467094, 7.0, -90.93239087650905, 29.39289513864159, 6.360215890315032
-97.37541367941861, 33.571249764673574, 7.0, -91.15919416602745, 29.03744815551655, 6.3499456974813135
-97.54205203870664, 33.08395508518059, 7.0, -91.38432819554997, 28.679276640505016, 6.339980779367199
-97.70625185177401, 32.59583330853359, 7.0, -91.60775601340046, 28.318386739988835, 6.330324861733768
-97.86800901363395, 32.10689663775158, 7.0, -91.82944045045217, 27.954785250158608, 6.320981636882899
-98.02731948036583, 31.617157296225866, 7.0, -92.04934413113122, 27.58847962619104, 6.311954761337753
-98.1841792692163, 31.126627527414463, 7.0, -92.2674294847928, 27.219477991185716, 6.303247853500492
-98.33858445869879, 30.635319594536057, 7.0, -92.48365875744942, 26.847789144859565, 6.2948644912920475
-98.4905311886916, 30.143245780263378, 7.0, -92.69799402384959, 26.473422571989893, 6.286808209775044
-98.64001566053442, 29.650418386416145, 7.0, -92.91039719991682, 26.09638845057635, 6.279082498762163
-98.78703413712321, 29.156849733653548, 7.0, -93.12083005551463, 25.716697659742152, 6.271690800409784
-98.93158294300373, 28.66255216116619, 7.0, -93.32925422758572, 25.33436178730581, 6.264636506806134
-99.07365846446336, 28.167538026367644, 7.0, -93.53563123358249, 24.94939313709245, 6.25792295754438
-99.21325714962147, 27.6718197045855, 7.0, -93.73992248528144, 24.561804735869647, 6.251553437299331
-99.35037550851817, 27.175409588751975, 7.0, -93.94208930287888, 24.171610339992966, 6.245531173392737
-99.48501011320167, 26.678320089094115, 7.0, -94.14209292941997, 23.77882444169669, 6.239859333363888
-99.61715759781383, 26.18056363282353, 7.0, -94.339894545556, 23.383462275002444, 6.234541022540835
-99.74681465867444, 25.68215266382569, 7.0, -94.53545528457623, 22.98553982129263, 6.229579281615387
-99.87397805436373, 25.183099642348868, 7.0, -94.72873624776308, 22.58507381447069, 6.2249770842284144
-99.99864460580343, 24.683417044692604, 7.0, -94.91969852000881, 22.182081745758257, 6.220737334562189
-100.12081119633623, 24.183117362895818, 7.0, -95.1083031857282, 21.776581868068654, 6.216862864949297
-100.24047477180376, 23.68221310442449, 7.0, -95.29451134503782, 21.36859319996314, 6.21335643349636
-100.35763234062283, 23.180716791859005, 7.0, -95.47828413018092, 20.958135529198827, 6.210220721725235
-100.47228097386035, 22.67864096258105, 7.0, -95.65958272221107, 20.545229415828366, 6.207458332238097
-100.58441780530646, 22.175998168460207, 7.0, -95.83836836791131, 20.12989619485112, 6.20507178640707
-100.69404003154618, 21.672800975540152, 7.0, -96.01460239693094, 19.71215797841926, 6.203063522090389
-100.8011449120296, 21.169061963724502, 7.0, -96.18824623913592, 19.292037657580668, 6.201435891379209
-100.90572976914028, 20.664793726462314, 7.0, -96.35926144216432, 18.869558903539513, 6.200191158378801
-101.00779198826224, 20.16000887043325, 7.0, -96.52760968916287, 18.444746168444066, 6.199331497026677
-101.1073290178453, 19.654720015232428, 7.0, -96.69325281669666, 18.017624685688347, 6.1988589889469825
-101.20433836946891, 19.148939793054907, 7.0, -96.85615283282198, 17.58822046971135, 6.198775621351456
-101.29881761790435, 18.642680848379896, 7.0, -97.0162719352943, 17.15656031531092, 6.1990832849810715
-101.39076440117532, 18.135955837654652, 7.0, -97.17357252992174, 16.722671796426898, 6.19978377209975
-101.48017642061703, 17.628777428978047, 7.0, -97.32801724901717, 16.286583264436494, 6.200878774535788
-101.56705144093362, 17.12115830178388, 7.0, -97.47956896995625, 15.848323845925554, 6.202369881777096
-101.65138729025416, 16.613111146523895, 7.0, -97.6281908338249, 15.407923439928757, 6.204258579124825
-101.73318186018676, 16.104648664350517, 7.0, -97.77384626412709, 14.965412714657553, 6.206546245903734
-101.81243310587148, 15.595783566799309, 7.0, -97.9164989855478, 14.52082310369617, 6.209234153735334
-101.88913904603125, 15.086528575471208, 7.0, -98.05611304274824, 14.074186801674543, 6.212323464873807
-101.9632977630216, 14.57689642171448, 7.0, -98.19265281918273, 13.62553675940444, 6.2158152306098255
-102.03490740287847, 14.066899846306422, 7.0, -98.32608305591687, 13.17490667848589, 6.219710389742723
-102.10396617536458, 13.556551599134854, 7.0, -98.45636887042974, 12.722331005382586, 6.224009767124218
-102.17047235401421, 13.04586443887938, 7.0, -98.58347577538215, 12.267844924969147, 6.228714072275257
-102.23442427617637, 12.534851132692406, 7.0, -98.70736969733719, 11.811484353545909, 6.233823898078734
-102.29582034305632, 12.02352445587997, 7.0, -98.82801699541051, 11.353285931331877, 6.239339719550238
-102.35465901975562, 11.511897191582362, 7.0, -98.94538447984621, 10.893287014412692, 6.245261892689405
-102.41093883531036, 10.99998213045454, 7.0, -99.0594394304729, 10.43152566620193, 6.251590653408445
-102.46465838272813, 10.487792070346373, 7.0, -99.17014961505762, 9.968040648352162, 6.258326116550954
-102.51581631902303, 9.975339815982688, 7.0, -99.27748330751314, 9.502871411172226, 6.265468274989356
-102.56441136524933, 9.46263817864315, 7.0, -99.38140930595748, 9.036058083523882, 6.27301699881224
-102.61044230653337, 8.949699975841993, 7.0, -99.48189695059858, 8.567641462224994, 6.2809720345987685
-102.65390799210404, 8.436538031007567, 7.0, -99.57891614142935, 8.097663000961852, 6.289333004780611
-102.69480733532147, 7.92316517316177, 7.0, -99.67243735572586, 7.626164798695356, 6.298099407097165
-102.73313931370419, 7.409594236599308, 7.0, -99.76243166531232, 7.153189587613157, 6.307270614137344
-102.76890296895476, 6.895838060566849, 7.0, -99.84887075360172, 6.678780720580123, 6.316845872979188
-102.80209740698363, 6.381909488942032, 7.0, -99.93172693236882, 6.202982158154543, 6.32682430491735
-102.83272179793161, 5.867821369912383, 7.0, -100.0109731582618, 5.725838455136093, 6.3372049052854695
-102.86077537619052, 5.353586555654102, 7.0, -100.08658304902586, 5.247394746671575, 6.347986543373244
-102.88625744042233, 4.839217902010762, 7.0, -100.15853089942519, 4.767696733931411, 6.359167962438452
-102.90916735357679, 4.3247282681719135, 7.0, -100.22679169684704, 4.286790669372614, 6.370747779808368
-102.92950454290725, 3.810130516351608, 7.0, -100.29134113658068, 3.8047233415753428, 6.38272448708303
-102.94726849998507, 3.2954375114668375, 7.0, -100.35215563674328, 3.321542059705708, 6.395096450425849
-102.9624587807122, 2.7806621208159163, 7.0, -100.40921235285714, 2.8372946375679353, 6.4078619109534465
-102.97507500533244, 2.2658172137568013, 7.0, -100.46248919204284, 2.3520293773169585, 6.421018985214546
-102.98511685844085, 1.7509156613853536, 7.0, -100.511964826839, 1.865795052782977, 6.434565665767089
-102.99258408899156, 1.2359703362135648, 7.0, -100.55761870861664, 1.3786408924721933, 6.448499821844424
-102.99747651030428, 0.720994111847744, 7.0, -100.59943108058576, 0.8906165622355325, 6.462819200113051
-102.99979400006866, 0.20599986266667875, 7.0, -100.63738299038401, 0.40177214761223495, 6.477521425523946
-102.99953650034763, -0.30899953650022394, 7.0, -100.67145630222892, -0.08784186411575257, 6.492604002252836
-102.99670401757864, -0.8239912106948079, 7.0, -100.70163370862987, -0.5781746021571448, 6.508064314725435
-102.9912966225736, -1.3389622851520406, 7.0, -100.7278987416484, -1.0691748307227262, 6.523899628738317
-102.98331445051713, -1.8538998856218822, 7.0, -100.7502357836936, -1.5607909677785317, 6.540107092657465
-102.97275770096311, -2.36879113869114, 7.0, -100.76863007785022, -2.0529711040512675, 6.556683738707
-102.95962663782973, -2.883623172105306, 7.0, -100.78306773772408, -2.545663022245334, 6.57362648433876
-102.94392158939287, -3.3983831150903576, 7.0, -100.79353575680389, -3.0388142164803007, 6.590932133683966
-102.92564294827794, -3.91305809867453, 7.0, -100.80002201732566, -3.5323719119088515, 6.608597379084902
-102.90479117145001, -4.427635256010041, 7.0, -100.80251529863821, -4.026283084518708, 6.626618802702939
-102.88136678020241, -4.9421017226947574, 7.0, -100.8010052850616, -4.520494481096236, 6.6449928782050804
-102.85537036014371, -5.456444637093807, 7.0, -100.79548257323037, -5.014952639325225, 6.663715972520263
-102.82680256118306, -5.9706511406611185, 7.0, -100.7859386789221, -5.509603908027704, 6.682784347673165
-102.79566409751392, -6.484708378260885, 7.0, -100.7723660433614, -6.0043944675092025, 6.702194162681114
