Goal_Position_X, Goal_Position_Y, Goal_Position_Z, Effector_Position_X, Effector_Position_Y, Effector_Position_Z
-102.18346713104685, -12.943687460622144, 7.0, -100.20904149292878, -12.512521381505106, 6.987778655637475
-102.15737540651773, -13.148028371273352, 7.0, -100.18120416249562, -12.708938936044861, 6.997322384098262
-102.13087505262317, -13.352316689828601, 7.0, -100.15272157099722, -12.905251384487794, 7.006909772510763
-102.10396617536458, -13.556551599134897, 7.0, -100.12359418018812, -13.101455279529958, 7.016540487999511
-102.07664888237743, -13.760732282252873, 7.0, -100.0938224762962, -13.297547178200036, 7.026214196066846
-102.04892328293084, -13.964857922460066, 7.0, -100.06340696999163, -13.493523642065634, 7.035930560620909
-102.02078948792719, -14.16892770325419, 7.0, -100.03234819635337, -13.689381237440225, 7.045689244004622
-101.99224760990163, -14.37294080835639, 7.0, -100.00064671483415, -13.885116535584679, 7.055489907022963
-101.9632977630216, -14.576896421714522, 7.0, -99.96830310922282, -14.080726112913872, 7.065332208972986
-101.93394006308648, -14.780793727506403, 7.0, -99.93531798760459, -14.276206551201206, 7.075215807671154
-101.90417462752703, -14.984631910143083, 7.0, -99.90169198231928, -14.4715544377786, 7.085140359482915
-101.87400157540492, -15.188410154272102, 7.0, -99.86742574991747, -14.666766365740994, 7.095105519350865
-101.84342102741235, -15.392127644780754, 7.0, -99.83251997111421, -14.861838934146457, 7.105110940823915
-101.81243310587146, -15.595783566799348, 7.0, -99.79697535074091, -15.056768748217069, 7.115156276085929
-101.7810379347339, -15.79937710570447, 7.0, -99.76079261769499, -15.251552419541989, 7.125241175985293
-101.7492356395803, -16.00290744712224, 7.0, -99.72397252488753, -15.446186566270892, 7.135365290062982
-101.71702634761982, -16.206373776931553, 7.0, -99.68651584918862, -15.640667813318117, 7.145528266582644
-101.68441018768958, -16.40977528126737, 7.0, -99.64842339137086, -15.83499279255675, 7.155729752559032
-101.65138729025415, -16.613111146523938, 7.0, -99.6096959760504, -16.029158143018506, 7.165969393787286
-101.6179577874051, -16.816380559358073, 7.0, -99.57033445162652, -16.22316051108629, 7.176246834872233
-101.58412181286039, -17.01958270669239, 7.0, -99.53033969021861, -16.41699655069234, 7.186561719257725
-101.54987950196387, -17.222716775718578, 7.0, -99.48971258760122, -16.610662923511526, 7.196913689255865
-101.51523099168475, -17.425781953900625, 7.0, -99.44845406313709, -16.804156299155704, 7.207302386076251
-101.48017642061701, -17.62877742897809, 7.0, -99.40656505970848, -16.997473355364093, 7.217727449855241
-101.4447159289789, -17.831702388969344, 7.0, -99.36404654364573, -17.190610778197843, 7.228188519685454
-101.40884965861233, -18.034556022174815, 7.0, -99.32089950465459, -17.383565262228885, 7.2386852336451595
-101.37257775298234, -18.237337517180247, 7.0, -99.27712495574099, -17.576333510730702, 7.249217228827353
-101.3359003571765, -18.440046062859928, 7.0, -99.23272393313412, -17.768912235866363, 7.259784141369464
-101.29881761790435, -18.64268084837994, 7.0, -99.18769749620736, -17.961298158878247, 7.270385606483061
-101.2613296834968, -18.845241063201417, 7.0, -99.14204672739716, -18.15348801027339, 7.281021258482367
-101.2234367039055, -19.04772589708377, 7.0, -99.09577273212055, -18.34547853000867, 7.2916907308143175
-101.18513883070237, -19.250134540087927, 7.0, -99.04887663868968, -18.53726646767798, 7.3023936560877
-101.14643621707883, -19.452466182579595, 7.0, -99.00135959822514, -18.728848582695818, 7.313129666102833
-101.10732901784529, -19.65472001523247, 7.0, -98.95322278456747, -18.920221644477415, 7.323898391880827
-101.06781738943049, -19.856895229031487, 7.0, -98.90446739418604, -19.111382432624158, 7.334699463692266
-101.02790148988088, -20.058991015276067, 7.0, -98.85509464608663, -19.30232773710213, 7.34553251108779
-100.98758147886001, -20.261006565583326, 7.0, -98.8051057817169, -19.493054358421855, 7.356397162926278
-100.94685751764787, -20.462941071891343, 7.0, -98.75450206487001, -19.68355910781767, 7.3672930474048535
-100.90572976914028, -20.664793726462353, 7.0, -98.70328478158615, -19.87383880742517, 7.378219792087915
